name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
israel,2021-09-02T19:00:00,25.7,25.7,17.9,62.08,0,0,,,,,10.5,285,1007.1,0,10,40,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-02T20:00:00,23.6,23.6,18.4,72.61,0,0,,,,,13,279,1007.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-02T21:00:00,22.2,22.2,18.7,80.5,0,0,,,,,14.4,289,1008.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-02T22:00:00,21.2,21.2,18.7,85.56,0,0,,,,,19.4,282,1008.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-02T23:00:00,27,28.8,21,69.73,0,0,,,,,3.6,319.8,1008,27.4,10,0,,0,,Partially cloudy,partly-cloudy-night,"40180099999,LLBG"
israel,2021-09-03T00:00:00,20.6,20.6,18.4,87.14,0,0,,,,,21.6,278,1008.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T01:00:00,20.1,20.1,18.2,88.73,0,0,,,,,20.8,280,1008.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T02:00:00,19.7,19.7,17.9,89.29,0,0,,,,,19.8,280,1008,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T03:00:00,19.7,19.7,17.7,88.18,0,0,,,,,17.3,281,1007.4,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T04:00:00,19.2,19.2,17.6,90.39,0,0,,,,,18,278,1007.4,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T05:00:00,19.1,19.1,17.4,89.83,0,0,,,,,11.9,282,1007.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T06:00:00,19.7,19.7,17.2,85.47,0,0,,,,,5.4,264,1007.4,0.2,10,24,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T07:00:00,19.2,19.2,17.2,88.14,0,0,,,,,10.1,297,1007.3,0.1,10,28,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,LLBG,40179099999"
israel,2021-09-03T08:00:00,20.2,20.2,16.9,81.28,0,0,,,,,8.6,298,1008.1,0.1,10,174,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T09:00:00,22.2,22.2,16.9,71.88,0,0,,,,,8.6,317,1008.2,0.1,10,417,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T10:00:00,28.8,30.1,18.9,55.02,0,0,,,,,5.1,62,1008.3,27.8,10,564,2,6,,Partially cloudy,partly-cloudy-day,"C0641,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T11:00:00,26.2,26.2,15.1,50.42,0,0,,,,,6.8,273,1008.3,0.1,10,709,2.6,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T12:00:00,28.1,27.8,13.4,40.45,0,0,,,,,5.4,261,1008.1,0.1,10,861,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T13:00:00,29.2,28.7,13.7,38.69,0,0,,,,,6.5,249,1007.4,0,10,887,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T14:00:00,29.7,28.7,12.2,34.11,0,0,,,,,9,294,1007.2,0,10,854,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T15:00:00,30.1,29.2,12.9,34.9,0,0,,,,,8.3,263,1007,0,10,757,2.7,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T16:00:00,29.1,29.6,17.2,48.68,0,0,,,,,11.5,290,1006.9,0,10,601,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T17:00:00,28.2,28.8,17.4,51.95,0,0,,,,,8.7,294,1006.8,0,10,421,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T18:00:00,27.2,27.9,17.2,54.38,0,0,,,,,10.1,280,1006.9,0.1,10,220,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T19:00:00,24.2,24.2,18.2,69.14,0,0,,,,,14,304,1007.1,0.1,10,45,0.2,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T20:00:00,22.2,22.2,18.4,78.99,0,0,,,,,11.5,306,1007.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T21:00:00,21.7,21.7,18.2,80.44,0,0,,,,,11.9,301,1008.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T22:00:00,21.2,21.2,18.2,82.93,0,0,,,,,11.1,284,1008.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-03T23:00:00,20.7,20.7,18.1,84.98,0,0,,,,,11.9,273,1008.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T00:00:00,21.1,21.1,16.1,73.1,0,0,,,,,8.6,281,1008.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T01:00:00,21.2,21.2,15.1,68.17,0,0,,,,,9.7,307,1008.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T02:00:00,20.6,20.6,16.7,78.32,0,0,,,,,10.8,307,1008.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T03:00:00,20.2,20.2,17.4,83.89,0,0,,,,,11.9,306,1008.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T04:00:00,19.7,19.7,17.6,87.63,0,0,,,,,9,300,1008.1,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T05:00:00,19.6,19.6,17.7,88.73,0,0,,,,,2.9,345,1008.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T06:00:00,19.6,19.6,17.7,88.73,0,0,,,,,9.4,330,1008.1,0.1,10,24.1,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T07:00:00,19.7,19.7,17.9,89.3,0,0,,,,,5.8,357,1008.3,0.1,10,21,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T08:00:00,21.2,21.2,17.7,80.39,0,0,,,,,9,355,1008.4,0.1,10,216,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T09:00:00,22.7,22.7,16.2,66.72,0,0,,,,,7.2,13,1009,0.1,10,437,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T10:00:00,30,32.5,21,58.58,0,0,,,,,5.4,347.8,1009,0,10,566,2,6,,Clear,clear-day,"C0641,40180099999,LLBG"
israel,2021-09-04T11:00:00,26.2,26.2,14.9,49.81,0,0,,,,,8.3,326,1008.9,0.1,11.4,733,2.6,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T12:00:00,27.2,27.2,13.9,44.04,0,0,,,,,9.7,321,1008.3,0.2,10,864,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T13:00:00,28.2,27.7,12.4,37.67,0,0,,,,,9.7,295,1008.1,0.2,11.4,891,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T14:00:00,29.6,28.6,11.7,33.16,0,0,,,,,5.4,325,1007.8,0.1,10,858,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T15:00:00,30.2,29.2,12.2,33.12,0,0,,,,,11.2,305,1007.2,0,10,752,2.7,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T16:00:00,29.7,29.6,15.6,42.44,0,0,,,,,10.5,313,1007,0,10,600,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T17:00:00,28.7,28.6,15.2,43.85,0,0,,,,,11.2,303,1007,0,11.4,417,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T18:00:00,27.2,27.3,14.4,45.47,0,0,,,,,12.3,323,1007.2,0,10,215,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T19:00:00,30,31.9,20,55.08,0,0,,,,,18.4,330,1008,0,10,38,0.1,0,,Clear,clear-night,"C0641,40180099999,LLBG"
israel,2021-09-04T20:00:00,23.6,23.6,17.1,66.91,0,0,,,,,13.7,312,1008.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T21:00:00,22.6,22.6,17.9,74.74,0,0,,,,,10.5,303,1009.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T22:00:00,21.7,21.7,18.2,80.43,0,0,,,,,16.9,317,1009.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-04T23:00:00,21.2,21.2,18.1,82.41,0,0,,,,,15.1,313,1009.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T00:00:00,21.1,21.1,17.2,78.37,0,0,,,,,14.4,320,1009.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T01:00:00,20.6,20.6,17.9,84.45,0,0,,,,,11.1,328,1009.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T02:00:00,20.2,20.2,17.1,82.32,0,0,,,,,10.4,331,1008.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T03:00:00,20.2,20.2,17.9,86.57,0,0,,,,,10.8,345,1008.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T04:00:00,20.1,20.1,18.2,88.77,0,0,,,,,6.8,342,1008.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T05:00:00,19.7,19.7,17.7,88.18,0,0,,,,,6.1,318,1008.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T06:00:00,19.7,19.7,18.1,90.42,0,0,,,,,6.5,308,1009.1,0,10,21.6,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T07:00:00,20.1,20.1,17.6,85.49,0,0,,,,,10.1,300,1009.3,0.1,10,22,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T08:00:00,21.1,21.1,17.9,81.9,0,0,,,,,7.5,312,1009.5,0,10,255,0.9,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T09:00:00,22.2,22.2,16.1,68.33,0,0,,,,,11.1,324,1010,0.1,10,399,1.4,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T10:00:00,24.1,24.1,14.7,55.7,0,0,,,,,9.4,337,1010,0.2,10,537,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T11:00:00,25.7,25.7,13.4,46.55,0,0,,,,,7.6,358,1009.9,0.2,10,697,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T12:00:00,26.7,27,14.4,46.8,0,0,,,,,10.8,290,1009.2,0.1,10,830,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T13:00:00,27.6,27.3,12.7,39.75,0,0,,,,,10.8,299,1009,0.1,10,863,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T14:00:00,28.7,28.7,15.4,44.4,0,0,,,,,7.2,293,1008.3,0.1,10,837,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T15:00:00,29.2,29.1,15.4,43.16,0,0,,,,,8.3,314,1008.1,0.1,10,743,2.7,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T16:00:00,28.1,28.3,15.9,47.49,0,0,,,,,14.1,314,1008,0.1,10,604,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T17:00:00,27.2,27.5,15.7,49.41,0,0,,,,,14.8,305,1008.1,0.1,10,408,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T18:00:00,26.1,26.1,16.1,54.09,0,0,,,,,13,295,1008.2,0.1,10,198,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T19:00:00,23.2,23.2,15.9,63.5,0,0,,,,,16.9,318,1008.9,0.1,10,39,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T20:00:00,22.6,22.6,16.7,69.29,0,0,,,,,12.6,295,1009.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T21:00:00,21.6,21.6,17.2,75.99,0,0,,,,,14.4,294,1010,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T22:00:00,21.1,21.1,16.9,76.87,0,0,,,,,15.1,289,1010.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-05T23:00:00,20.6,20.6,17.7,83.37,0,0,,,,,15.8,286,1010.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T00:00:00,20.2,20.2,17.7,85.47,0,0,,,,,15.1,290,1010,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T01:00:00,19.7,19.7,17.7,88.13,0,0,,,,,11.9,290,1009.4,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T02:00:00,19.6,19.6,17.4,87.03,0,0,,,,,8.3,283,1009.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T03:00:00,19.2,19.2,17.2,88.12,0,0,,,,,7.9,281,1009.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T04:00:00,19.2,19.2,17.2,88.12,0,0,,,,,10.4,275,1009.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T05:00:00,19.2,19.2,17.4,89.23,0,0,,,,,12.2,271,1009.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T06:00:00,19.1,19.1,17.2,88.7,0,0,,,,,14,278,1009.2,0.1,10,22.3,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T07:00:00,19.1,19.1,17.2,88.68,0,0,,,,,7.6,268,1009.5,0.1,10,23,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T08:00:00,19.6,19.6,17.2,85.93,0,0,,,,,7.2,274,1010,0.1,10,157,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T09:00:00,21.1,21.1,15.7,71.23,0,0,,,,,9.4,275,1010.2,0.1,10,369,1.3,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T10:00:00,22.6,22.6,15.1,62.55,0,0,,,,,9,269,1010.3,0.3,11.4,589,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T11:00:00,23.7,23.7,15.2,58.91,0,0,,,,,9.7,288,1010.3,0.3,11.4,747,2.7,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T12:00:00,25.2,25.2,15.1,53.48,0,0,,,,,8.3,270,1010.2,0.3,11.4,774,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T13:00:00,26.7,27,14.7,47.72,0,0,,,,,9.4,260,1010,0.2,11.4,885,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T14:00:00,27.6,27.8,15.7,48.26,0,0,,,,,9,307,1009.9,0.1,10,857,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-09-06T15:00:00,27.7,27.8,15.2,46.49,0,0,,,,,11.9,293,1009.8,0.1,12.8,757,2.7,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
