name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
israel,2021-04-01T23:00:00,9.7,8,-1.1,46.97,0,0,,,,,11.5,293,1017.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T00:00:00,9.1,8.5,0.1,53.35,0,0,,,,,5.8,261,1017.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T01:00:00,8.7,7.2,1.7,61.48,0,0,,,,,9.3,276,1017.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T02:00:00,8.6,6.8,2.9,67.37,0,0,,,,,10.8,283,1017.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T03:00:00,8.6,6.1,4.7,76.44,0,0,,,,,15.1,283,1016.6,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T04:00:00,8.1,5.5,5.8,85.92,0,0,,,,,15.1,276,1016.5,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T05:00:00,7.7,5.9,6.1,89.53,0,0,,,,,9.7,264,1016.5,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T06:00:00,8.1,6.2,5.9,85.95,0,0,,,,,10.8,246,1016.5,0,10,14.8,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T07:00:00,8.1,6.4,5.9,85.96,0,0,,,,,9.7,237,1016.6,0,10,24,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T08:00:00,8.7,6.4,5.9,82.53,0,0,,,,,14.4,241,1017.1,0,10,195,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T09:00:00,9.6,6.9,4.4,69.99,0,0,,,,,19.1,241,1017.2,0.1,10,288,1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T10:00:00,9.6,6.8,3.9,67.57,0,0,,,,,20.9,240,1017.4,0.2,10,500,1.8,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T11:00:00,10.6,10.6,2.9,59.03,0,0,,,,50,20.9,245,1018.1,0.4,4.6,459,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T12:00:00,10.2,10.2,4.2,66.4,0,0,,,,,18.7,250,1018.3,0.2,8.6,420,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T13:00:00,7.7,4.1,6.2,90.08,0,0,,,,,24.1,276,1018.3,0.2,10,188,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T14:00:00,8.2,5.2,5.6,83.55,0,0,,,,50,19.5,267,1018.3,0.2,10,477,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T15:00:00,9.6,6.6,4.9,72.39,0.93,100,rain,,,,23.1,274,1018.4,0.2,10,455,1.6,5,,Rain,rain,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T16:00:00,9.2,6,4.2,70.82,0,0,,,,,24.5,273,1018.3,0.2,10,138,0.5,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T17:00:00,9.7,6.8,4.2,68.53,0,0,,,,,22,270,1018.5,0.2,10,167,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T18:00:00,7.7,4.7,6.2,90.04,0,0,,,,,18,264,1019.1,0.2,10,56,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T19:00:00,7.7,4.9,6.2,90.05,0,0,,,,,16.6,272,1019.2,0.2,10,21,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T20:00:00,8.2,5.4,6.4,88.29,0,0,,,,,16.9,275,1019.5,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T21:00:00,8.1,5.4,6.2,87.7,0,0,,,,,16.2,280,1020.3,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T22:00:00,8.1,5.5,6.2,87.71,0,0,,,,,15.1,292,1020.5,0.3,7.1,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-02T23:00:00,8.1,5.3,6.4,88.95,0,0,,,,,17.3,278,1020.4,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T00:00:00,8.2,5.8,6.6,89.6,0,0,,,,,14,279,1020.3,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-04-03T01:00:00,8.1,5.5,6.4,88.99,0,0,,,,,15.1,289,1020.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T02:00:00,7.7,5.2,6.2,90.21,0,0,,,,,13.7,277,1020.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG"
israel,2021-04-03T03:00:00,7.6,5.6,6.2,90.81,0,0,,,,,10.8,289,1020.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T04:00:00,7.2,4.4,6.1,92.7,0,0,,,,,15.5,275,1020,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG"
israel,2021-04-03T05:00:00,7.1,4.4,6.2,93.98,0,0,,,,,14.4,285,1020.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T06:00:00,6.7,4.6,5.9,94.61,0,0,,,,,10.4,284,1020.4,0.1,10,15.8,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T07:00:00,7.1,5.1,5.7,90.8,0,0,,,,,10.4,276,1020.6,0,10,26,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T08:00:00,8.2,6.1,5.9,85.41,0,0,,,,,12.2,273,1021.4,0.1,10,197,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T09:00:00,9.6,7.9,5.2,74.03,0,0,,,,,11.2,243,1021.5,0,10,254,0.9,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T10:00:00,11.6,11.6,4.2,60.45,0,0,,,,,6.1,313,1021.5,0.1,10,589,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T11:00:00,12.7,12.7,4.7,58.2,0,0,,,,,6.1,271,1022.1,0.1,10,659,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG"
israel,2021-04-03T12:00:00,13.1,13.1,4.7,56.7,0,0,,,,,10.5,271,1022,0.2,10,467,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T13:00:00,14.1,14.1,4.2,51.3,0,0,,,,,9.8,298,1021.9,0.2,10,423,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T14:00:00,14.2,14.2,4.1,50.62,0,0,,,,,6.5,292,1021.3,0.1,10,395,1.4,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T15:00:00,15.1,15.1,5.2,51.59,0,0,,,,,11.2,253,1021.1,0.2,10,434,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T16:00:00,13.6,13.6,6.1,60.47,0,0,,,,,12.6,324,1021,0.2,10,339,1.2,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T17:00:00,13.7,13.7,6.4,61.34,0,0,,,,,8.7,349,1020.9,0.1,10,459,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T18:00:00,12.2,12.2,6.6,68.58,0,0,,,,,13,313,1021,0.2,10,246,0.9,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T19:00:00,11.6,11.6,7.1,73.83,0,0,,,,,12.2,317,1021.2,0.1,10,43,0.2,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T20:00:00,10.2,10.2,7.9,85.55,0,0,,,,,12.9,309,1021.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T21:00:00,9.6,7.6,7.4,86.06,0,0,,,,,13.3,311,1022.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T22:00:00,9.2,7.6,7.2,87.25,0,0,,,,,10.1,312,1022.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-03T23:00:00,8.7,6.7,6.7,87.21,0,0,,,,,12.2,311,1022.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T00:00:00,8.7,8.2,6.4,85.47,0,0,,,,,5,291,1022.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T01:00:00,8.7,7,6.4,85.46,0,0,,,,,10.1,290,1021.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T02:00:00,8.7,7.8,5.9,82.59,0,0,,,,,6.5,266,1021.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T03:00:00,8.6,7.6,4.4,74.96,0,0,,,,,6.8,274,1021.4,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T04:00:00,8.6,6.8,2.4,65.12,0,0,,,,,10.8,289,1021.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T05:00:00,8.1,8.1,0.4,58.42,0,0,,,,,2.2,97,1021.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T06:00:00,7.2,7.2,0.9,64.35,0,0,,,,,2.2,89,1021.6,0,10,20.1,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T07:00:00,8.2,8.2,0.4,58,0,0,,,,,2.2,110,1021.7,0,10,18,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T08:00:00,10.7,10.7,0.6,49.76,0,0,,,,,3.2,116,1022.3,0,11.4,219,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T09:00:00,12.1,12.1,-0.1,43.11,0,0,,,,,4.7,126,1022.2,0,12.8,454,1.6,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T10:00:00,13.2,13.2,-1.6,35.92,0,0,,,,,7.9,129,1022.2,0,12.8,594,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T11:00:00,15.2,15.2,-1.9,30.81,0,0,,,,,2.5,160,1022.1,0,10,791,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG"
israel,2021-04-04T12:00:00,16.7,16.7,-7.6,18.25,0,0,,,,,7.6,292,1022.1,0,12.8,921,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T13:00:00,18.6,18.6,-6.1,18.2,0,0,,,,,6.9,252,1021.9,0,12.8,952,3.4,10,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T14:00:00,18.7,18.7,-2.8,23.16,0,0,,,,,10.8,354,1021.2,0,12.8,914,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T15:00:00,18.7,18.7,-2.9,23,0,0,,,,,12.3,323,1021.1,0,12.8,806,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T16:00:00,18.6,18.6,-1.1,26.41,0,0,,,,,9.7,301,1020.8,0,12.8,634,2.3,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T17:00:00,18.1,18.1,5.4,43.24,0,0,,,,,9,311,1020.8,0,12.8,431,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T18:00:00,16.7,16.7,6.9,52.36,0,0,,,,,9.7,324,1020.4,0,11.4,216,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T19:00:00,15.2,15.2,7.4,59.63,0,0,,,,,7.6,316,1020.3,0,11.4,35,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T20:00:00,14.1,14.1,7.4,64.05,0,0,,,,,5.8,322,1021.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T21:00:00,13.2,13.2,7.4,67.9,0,0,,,,,4.3,322,1021.8,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-04T22:00:00,16,16,11,72.22,0,0,,,,,5.4,4.1,1022,0,10,0,,0,,Clear,clear-night,"40180099999,LLBG"
israel,2021-04-04T23:00:00,15,15,11,77,0,0,,,,,5.4,15.2,1022,0,10,0,,0,,Clear,clear-night,"40180099999,LLBG"
israel,2021-04-05T00:00:00,13.1,13.1,0.9,43.43,0,0,,,,,4.7,351,1021.4,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T01:00:00,13,13,11,87.66,0,0,,,,,5.4,39.4,1021,0,10,0,,0,,Clear,clear-night,"40180099999,LLBG"
israel,2021-04-05T02:00:00,13.1,13.1,-6.8,24.4,0,0,,,,,6.1,38,1020.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-04-05T03:00:00,13.5,13.5,-10.3,18.13,0,0,,,,,5,84,1020.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T04:00:00,10.6,10.6,8.7,87.9,0,0,,,,,3.8,141,1020.2,0,10,0,,0,,Clear,clear-night,"40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T05:00:00,13.1,13.1,-8.9,20.76,0,0,,,,,5,105,1019.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T06:00:00,13.1,13.1,-10.6,18.17,0,0,,,,,4.7,133,1019.6,0,10,20.1,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T07:00:00,13.5,13.5,-10.3,18.12,0,0,,,,,3.6,108,1020.1,0,10,35,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T08:00:00,16.1,16.1,-8.3,17.89,0,0,,,,,6.5,100,1020.1,0,10,202,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG"
israel,2021-04-05T09:00:00,18.1,18.1,-8.9,15.06,0,0,,,,,7.6,75,1019.2,0,10,435,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T10:00:00,19.2,19.2,-8.3,14.8,0,0,,,,,7.9,107,1019,0,10,579,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T11:00:00,20.7,20.7,-8.6,13.17,0,0,,,,,9.7,115,1018.2,0,10,773,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T12:00:00,21.7,21.7,-7.6,13.39,0,0,,,,,12.2,126,1018,0,10,902,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T13:00:00,22.7,22.7,-7.1,13.08,0,0,,,,,14,110,1017.1,0,10,937,3.4,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T14:00:00,24.2,24.2,-5.3,13.71,0,0,,,,,9.7,120,1016.2,0,10,905,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T15:00:00,25.1,25.1,-5.1,13.21,0,0,,,,,10.5,112,1015.8,0,10,808,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T16:00:00,25.6,25.6,-5.6,12.35,0,0,,,,,12.6,128,1015,0,10,653,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T17:00:00,25.2,25.2,-4.6,13.63,0,0,,,,,11.2,89,1014.8,0,10,450,1.6,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T18:00:00,24.2,24.2,-3.3,15.94,0,0,,,,,8.7,79,1014.2,0,10,215,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T19:00:00,22.6,22.6,-1.4,20.22,0,0,,,,,7.2,78,1014.2,0,10,37,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T20:00:00,20.7,20.7,-1.9,21.88,0,0,,,,,7.2,56,1014.9,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T21:00:00,20.7,20.7,-0.8,23.71,0,0,,,,,9.4,65,1015.1,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T22:00:00,20.2,20.2,-0.1,25.73,0,0,,,,,6.5,66,1015.3,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-05T23:00:00,19.6,19.6,-0.6,25.74,0,0,,,,,6.1,66,1015.2,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T00:00:00,19.5,19.5,-2.1,23.08,0,0,,,,,6.5,67,1014.4,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T01:00:00,19.5,19.5,-2.8,21.94,0,0,,,,,7.9,75,1014.1,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T02:00:00,19.1,19.1,-2.9,22.32,0,0,,,,,9.3,95,1013.2,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T03:00:00,19,19,-4.1,20.54,0,0,,,,,10.1,117,1012.4,0,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T04:00:00,18.6,18.6,-5.3,19.24,0,0,,,,,8.6,134,1012.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T05:00:00,18.5,18.5,-5.1,19.66,0,0,,,,,8.6,99,1011.4,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T06:00:00,17.6,17.6,-6.6,18.56,0,0,,,,,12.9,81,1011.5,0,10,21.8,0.1,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T07:00:00,17.6,17.6,-8.8,15.65,0,0,,,,,10.5,73,1011.6,0,10,31,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T08:00:00,19.1,19.1,-7.4,15.98,0,0,,,,,11.1,73,1011.6,0,10,188,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T09:00:00,20.7,20.7,-6.8,15.13,0,0,,,,,10.4,73,1011.9,0,10,427,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T10:00:00,21.7,21.7,-6.9,14.06,0,0,,,,,10.8,82,1011.9,0,10,577,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T11:00:00,23.1,23.1,-7.3,12.52,0,0,,,,,15.1,93,1011.1,0,10,750,2.7,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG"
israel,2021-04-06T12:00:00,24.6,24.6,-7.3,11.45,0,0,,,,,13.7,107,1010.9,0,10,887,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T13:00:00,26.2,26.2,-7.6,10.17,0,0,,,,,13.7,107,1010.1,0,10,921,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T14:00:00,27.7,26.4,-7.1,9.68,0,0,,,,,14.1,108,1009,0,10,889,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-04-06T15:00:00,28.7,27.1,-6.8,9.34,0,0,,,,,15.5,112,1008.1,0,10,782,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
