name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
israel,2021-08-01T11:00:00,31.7,29.6,4.4,17.97,0,0,,0,0,,10.8,284,1005.1,0,9.6,806,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T12:00:00,32.2,30.4,8.9,23.76,0,0,,0,0,,7.2,320,1004.8,0,9.6,915,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T13:00:00,32.7,31.1,10.7,26.03,0,0,,0,0,,9.8,261,1004.9,0,9.6,949,3.4,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T14:00:00,32.7,31.1,10.4,25.54,0,0,,0,0,,13,321,1004.3,0,9.6,927,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T15:00:00,32.7,31.5,12.4,29.13,0,0,,0,0,,13.3,282,1004,0,9.6,835,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T16:00:00,33.2,34.6,18.6,41.91,0,0,,0,0,,18.8,310,1004,0,9.4,706,2.5,7,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG"
israel,2021-08-01T17:00:00,31.2,29.8,11.2,29.3,0,0,,0,0,,15.8,301,1004.1,0,9.6,531,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T18:00:00,30.2,28.9,10.7,30.01,0,0,,0,0,,13,304,1003.9,2.6,9.6,304,1.1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T19:00:00,31.1,31.9,17.9,45.38,0,0,,0,0,,13.9,302,1004,0,9.6,109,0.4,1,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG"
israel,2021-08-01T20:00:00,27.2,27.1,13.2,42.11,0,0,,0,0,,12.6,283,1004.3,0,9.8,16,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T21:00:00,26.7,26.7,10.2,35.6,0,0,,0,0,,9.7,285,1004.7,2.6,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T22:00:00,26.7,26.7,6.1,26.98,0,0,,0,0,,12.6,287,1005.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-01T23:00:00,26.7,26.7,6.2,27.17,0,0,,0,0,,10.8,281,1005,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T00:00:00,26.6,26.6,4.1,23.5,0,0,,0,0,,10.4,282,1004.7,2.6,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T01:00:00,26.6,26.6,2.9,21.6,0,0,,0,0,,10.4,285,1004.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T02:00:00,26.6,26.6,2.6,21.14,0,0,,0,0,,7.9,281,1003.9,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T03:00:00,26.6,26.6,1.7,19.83,0,0,,0,0,,9.7,281,1003.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T04:00:00,26.5,26.5,2.4,20.96,0,0,,0,0,,11.5,286,1003.9,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T05:00:00,26.5,26.5,2.2,20.66,0,0,,0,0,,11.1,289,1004,0,10,0.3,0,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T06:00:00,26.1,26.1,2.6,21.75,0,0,,0,0,,7.9,286,1004,18.9,10,9,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T07:00:00,26.5,26.5,2.7,21.4,0,0,,0,0,,9.3,285,1004.4,19.8,10,64,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T08:00:00,26.2,26.2,13.7,45.94,0,0,,0,0,,7.3,174,1005,0,9.6,279,1,3,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG"
israel,2021-08-02T09:00:00,29.6,27.9,3.9,19.47,0,0,,0,0,,7.6,308,1005,0,9.7,487,1.8,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T10:00:00,31.1,29.1,3.7,17.61,0,0,,0,0,,10.1,334,1005.1,0,10,668,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T11:00:00,32.1,29.9,3.2,16.14,0,0,,0,0,,13.3,286,1005,0,9.8,797,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T12:00:00,32.7,30.5,4.7,17.34,0,0,,0,0,,9.7,306,1004.1,0,9.8,921,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T13:00:00,33.1,30.8,4.9,17.17,0,0,,0,0,,13.3,311,1004.1,0,9.7,957,3.4,10,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T14:00:00,33.7,31.5,7.1,19.31,0,0,,0,0,,9,298,1004,7.4,9.6,933,3.4,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T15:00:00,33.6,31.6,8.7,21.64,0,0,,0,0,,8.7,280,1003.8,10,9.8,832,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T16:00:00,33.1,31.1,7.7,20.8,0,0,,0,0,,12.6,335,1003.9,0,9.8,710,2.6,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T17:00:00,32.6,30.6,8.1,21.99,0,0,,0,0,,14,303,1004,0,9.8,537,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T18:00:00,31.6,29.8,8.1,23.28,0,0,,0,0,,13.7,303,1003.8,0,9.8,336,1.2,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T19:00:00,32.8,32.3,14.9,34.17,0,0,,0,0,,12.7,335,1004,0,9.8,126,0.5,1,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG"
israel,2021-08-02T20:00:00,28.2,27.3,9.7,31.49,0,0,,0,0,,16.2,325,1004.3,0,9.8,14,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T21:00:00,27.7,26.8,8.4,29.73,0,0,,0,0,,13.3,315,1004.9,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T22:00:00,27.6,26.6,6.7,26.66,0,0,,0,0,,9.3,324,1005,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-02T23:00:00,27.2,26.3,4.9,24.11,0,0,,0,0,,10,325,1005,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T00:00:00,27.3,26.4,4.1,22.55,0,0,,0,0,,10.8,320,1004.9,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T01:00:00,27.1,26.2,3.9,22.49,0,0,,0,0,,8.3,304,1004.9,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T02:00:00,27.1,26.2,3.4,21.71,0,0,,0,0,,9.7,313,1004.8,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T03:00:00,27.1,26.2,2.7,20.66,0,0,,0,0,,7.6,308,1004.2,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T04:00:00,27.5,26.4,1.2,18.14,0,0,,0,0,,8.6,313,1004.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T05:00:00,27.5,26.4,0.9,17.76,0,0,,0,0,,7.9,309,1005,0,10,0.2,0,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T06:00:00,27,26.1,1.9,19.63,0,0,,0,0,,10.4,311,1005.8,0,10,9,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T07:00:00,27.1,26.2,2.6,20.51,0,0,,0,0,,5.8,295,1006.1,0,10,63,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T08:00:00,29,27.5,3.2,19.18,0,0,,0,0,,6.1,281,1006.2,0,9.8,286,1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T09:00:00,30.5,28.6,3.6,18.1,0,0,,0,0,,7.2,292,1006.2,0,9.6,495,1.8,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T10:00:00,32.1,30,4.1,17.1,0,0,,0,0,,5.4,241,1006.2,0,9.7,686,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T11:00:00,33.6,31.2,3.2,14.83,0,0,,0,0,,5.8,278,1006.2,0,10,815,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T12:00:00,33.7,31.2,2.1,13.64,0,0,,0,0,,10.4,266,1005.9,0,10,928,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T13:00:00,34.1,31.6,2.9,14.11,0,0,,0,0,,13,304,1005.3,0,9.8,949,3.4,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T14:00:00,34.2,32,7.4,19.17,0,0,,0,0,,12.6,297,1005.2,0,9.6,900,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T15:00:00,34.1,32.1,8.4,20.65,0,0,,0,0,,9.8,293,1005.1,0,9.6,820,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T16:00:00,33.6,31.8,9.9,23.5,0,0,,0,0,,11.2,317,1005.2,0,9.6,702,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T17:00:00,32.2,30.8,11.7,28.63,0,0,,0,0,,14,312,1005.2,0,9.6,525,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T18:00:00,31.6,30.6,13.1,32.45,0,0,,0,0,,13.7,317,1005.2,0,9.6,323,1.2,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T19:00:00,29.7,29.6,15.7,42.71,0,0,,0,0,,14,289,1006,0,9.6,122,0.4,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T20:00:00,28.1,28.3,15.9,47.47,0,0,,0,0,,15.1,292,1006.2,0,9.6,13,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T21:00:00,28.1,27.4,11.2,35.03,0,0,,0,0,,9.7,291,1006.2,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T22:00:00,28.2,27,5.4,23.54,0,0,,0,0,,13.3,323,1007,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-03T23:00:00,28.1,26.8,2.7,19.48,0,0,,0,0,,11.5,333,1007,0,9.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG"
israel,2021-08-04T00:00:00,27.8,26.7,3.2,20.56,0,0,,0,0,,10.8,320,1007,10,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T01:00:00,28,26.8,4.4,22.11,0,0,,0,0,,9,324,1007,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T02:00:00,28,26.9,5.2,23.38,0,0,,0,0,,11.1,324,1006.3,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T03:00:00,28,26.9,5.2,23.36,0,0,,0,0,,3.6,213,1006.1,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T04:00:00,27.5,26.6,5.9,25.25,0,0,,0,0,,6.8,303,1006.3,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T05:00:00,27,26.3,6.7,27.45,0,0,,0,0,,11.9,324,1007,0,9.7,0.1,0,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T06:00:00,26.6,26.6,5.9,26.59,0,0,,0,0,,5.8,327,1007.2,0,9.6,11,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T07:00:00,27.5,26.6,6.7,26.63,0,0,,0,0,,0.7,225,1008.1,0,9.5,81,0.3,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T08:00:00,29.1,27.7,6.9,24.6,0,0,,0,0,,2.9,111,1008.2,22.2,9.5,275,1,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T09:00:00,30.5,28.7,5.9,21.22,0,0,,0,0,,7.2,24,1008.8,0,9.6,467,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T10:00:00,33.1,30.9,6.6,19.31,0,0,,0,0,,4,40,1008.3,0,9.8,651,2.3,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T11:00:00,33.2,31,5.9,18.29,0,0,,0,0,,10.8,5,1008.2,0,10,772,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T12:00:00,34.2,31.8,5.2,16.49,0,0,,0,0,,11.2,309,1008.1,0,9.7,903,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T13:00:00,35.9,37.5,18.2,35.4,0,0,,0,0,,19.3,286,1008.2,0,9.7,936,3.4,9,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T14:00:00,35.1,32.8,6.6,17.28,0,0,,0,0,,13.7,304,1008.1,0,9.6,914,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T15:00:00,34.2,32.4,9.9,22.69,0,0,,0,0,,14.8,291,1007.9,0,9.6,823,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T16:00:00,34.2,32.3,9.2,21.65,0,0,,0,0,,12.6,305,1008,0,9.6,696,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T17:00:00,34.1,32,7.9,19.94,0,0,,0,0,,15.8,318,1008,0,9.6,520,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T18:00:00,33.1,31.3,9.7,23.79,0,0,,0,0,,14.4,289,1007.9,0,9.6,313,1.1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T19:00:00,33.9,33.6,15.2,32.59,0,0,,0,0,,14.1,306,1008,0,9.4,111,0.4,1,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG"
israel,2021-08-04T20:00:00,29.2,28,9.9,30.12,0,0,,0,0,,11.2,297,1008.3,0,9.6,14,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T21:00:00,28.7,27.5,8.1,27.49,0,0,,0,0,,13.7,292,1008.1,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T22:00:00,29.1,27.5,4.7,21.28,0,0,,0,0,,12.9,327,1008.1,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-04T23:00:00,29.2,27.5,1.9,17.38,0,0,,0,0,,11.5,323,1008.1,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T00:00:00,29.1,27.5,0.9,16.19,0,0,,0,0,,12.2,308,1007.9,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T01:00:00,29,27.4,2.4,18.13,0,0,,0,0,,3.2,223,1008,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T02:00:00,28.6,27.2,2.9,19.2,0,0,,0,0,,3.6,259,1008,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T03:00:00,28.1,26.8,2.7,19.49,0,0,,0,0,,6.5,308,1007.7,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T04:00:00,28.5,27.1,1.2,17.12,0,0,,0,0,,7.9,309,1007.2,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T05:00:00,28.5,27,0.6,16.39,0,0,,0,0,,9.7,318,1007.2,0,9.7,0.1,0,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T06:00:00,26.6,26.6,1.7,19.81,0,0,,0,0,,3.6,76,1007.1,4.5,8.3,11,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T07:00:00,28.1,26.8,1.7,18.13,0,0,,0,0,,3.2,339,1008,0,9.6,59,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T08:00:00,31.1,29.1,3.4,17.2,0,0,,0,0,,5,333,1008,0,9.6,259,0.9,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T09:00:00,32.1,30,3.6,16.52,0,0,,0,0,,7.9,288,1007.9,0,9.6,467,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T10:00:00,33,30.8,3.7,15.81,0,0,,0,0,,9,238,1008,0,9.6,650,2.3,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T11:00:00,34.7,35.8,17.9,36.94,0,0,,0,0,,11.6,250,1007.9,0,9.6,761,2.7,8,,Clear,clear-day,"C0641,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T12:00:00,34.7,32.2,4.1,14.86,0,0,,0,0,,11.2,265,1007,0,9.6,897,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T13:00:00,34.7,32.2,4.4,15.17,0,0,,0,0,,10.5,284,1007,0,9.7,938,3.4,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T14:00:00,34.6,32.4,6.7,17.86,0,0,,0,0,,18.7,302,1006.9,0,9.6,907,3.3,9,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T15:00:00,34.2,31.9,6.1,17.53,0,0,,0,0,,16.2,290,1006.1,0,9.7,820,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T16:00:00,34.6,32.2,4.4,15.24,0,0,,0,0,,17.6,307,1006.1,0,9.7,690,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T17:00:00,33.6,31.2,4.2,15.88,0,0,,0,0,,16.6,295,1006,0,9.7,506,1.8,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T18:00:00,32.2,30,3.9,16.83,0,0,,0,0,,19.4,298,1005.9,0,9.7,300,1.1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T19:00:00,31.1,29.1,5.2,19.62,0,0,,0,0,,15.8,300,1006,0,9.7,104,0.4,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T20:00:00,29.6,28.1,7.6,25.22,0,0,,0,0,,11.5,297,1006,0,9.8,12,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T21:00:00,29.2,27.6,4.7,21.15,0,0,,0,0,,11.9,309,1005.7,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T22:00:00,29.2,27.5,2.9,18.65,0,0,,0,0,,13.3,313,1005.9,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-05T23:00:00,29,28.8,14.7,41.7,0,0,,0,0,,8,162,1005,0,9.8,0,,0,,Clear,clear-night,"40180099999,40270099999,LLBG"
israel,2021-08-06T00:00:00,28,28.1,15.3,45.83,0,0,,0,0,,4.8,155,1005,2.6,9.8,0,,0,,Clear,clear-night,"40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T01:00:00,28.6,27.1,1.7,17.64,0,0,,0,0,,5,308,1005,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T02:00:00,27.6,26.5,1.9,18.96,0,0,,0,0,,2.9,353,1004.3,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T03:00:00,27.6,26.5,1.4,18.29,0,0,,0,0,,8.6,342,1003.9,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T04:00:00,28.1,26.8,0.9,17.14,0,0,,0,0,,7.6,303,1004.1,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T05:00:00,27.5,26.4,1.1,18,0,0,,0,0,,11.9,284,1004.3,0,9.8,0.1,0,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T06:00:00,27,26.1,1.6,19.2,0,0,,0,0,,10.1,289,1004.1,32.6,9.8,5,0,0,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T07:00:00,27.1,26.2,2.1,19.77,0,0,,0,0,,10.8,290,1005,29.6,9.8,55,0.2,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T08:00:00,28.1,26.9,3.6,20.72,0,0,,0,0,,13.3,293,1005.1,7.4,9.8,243,0.9,2,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T09:00:00,30.2,28.3,3.9,18.87,0,0,,0,0,,12.6,312,1005,32.6,9.8,442,1.6,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T10:00:00,32.1,29.9,3.6,16.58,0,0,,0,0,,11.9,311,1005.3,7.4,9.7,629,2.3,6,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-08-06T11:00:00,32.7,30.4,4.1,16.58,0,0,,0,0,,11.9,303,1005.1,0,9.7,738,2.7,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
