name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
israel,2021-03-01T10:00:00,9.2,7.6,6.2,81.47,0,0,,,,,10.1,237,1019.3,0.2,10,56,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T11:00:00,8.7,6.4,6.7,87.18,0,0,,,,,14.1,253,1019.2,0.4,10,95,0.3,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T12:00:00,10.2,10.2,6.7,78.92,0,0,,,,,11.5,249,1019,0.3,6.6,354,1.3,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T13:00:00,11.1,11.1,5.9,70.36,0,0,,,,,13.3,270,1018.1,0.3,10,223,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T14:00:00,10.2,10.2,6.4,77.21,0.11,100,rain,,,,14.8,287,1018,0.2,10,113,0.4,1,,Rain,rain,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T15:00:00,10.6,10.6,7.2,79.4,0,0,,,,,15.9,285,1017.9,0.2,10,178,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T16:00:00,11.2,11.2,6.7,73.77,0,0,,,,,16.9,291,1018,0.3,10,193,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T17:00:00,10.7,10.7,5.6,70.72,0,0,,,,,15.5,274,1018.2,0.2,10,117,0.4,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T18:00:00,10.1,10.1,6.2,76.73,0,0,,,,,9.7,270,1018.9,0.2,10,15,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T19:00:00,9.2,7.6,6.9,85.5,0,0,,,,,10.4,276,1019.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T20:00:00,8.7,6.7,7.1,89.66,0,0,,,,,11.9,261,1019.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T21:00:00,9.2,7.7,4.6,72.99,0,0,,,,,9.7,268,1019.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-01T22:00:00,9.6,8,3.2,64.44,0,0,,,,,10.6,266,1019.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-03-01T23:00:00,9.7,7.9,3.6,65.85,0,0,,,,,12.2,274,1020,0.1,9.3,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T00:00:00,9.1,8.5,3.2,66.61,0,0,,,,,5.8,242,1019.6,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T01:00:00,8.7,8,2.9,66.98,0,0,,,,,5.8,240,1020.1,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T02:00:00,8.6,6.9,2.7,66.51,0,0,,,,,10.4,257,1020.2,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T03:00:00,8.6,6.6,5.4,80.29,0,0,,,,,11.9,267,1020.1,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T04:00:00,8.6,6.2,6.9,89.04,0,0,,,,,14.4,275,1019.5,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T05:00:00,8.2,6.6,7.2,93.38,0,0,,,,,9,260,1020.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T06:00:00,8.1,6.6,6.7,90.88,0,0,,,,,8.6,238,1020.2,0.1,9.3,5,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T07:00:00,8.2,7.1,6.4,88.43,0,0,,,,,7.2,241,1020.4,0.2,10,43,0.2,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T08:00:00,8.7,7.2,6.4,85.47,0,0,,,,,9,241,1020.5,0.2,10,144,0.5,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T09:00:00,10.7,10.7,5.9,72.25,0,0,,,,,9.8,228,1021.1,0.2,10,458,1.6,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T10:00:00,12.2,12.2,5.6,64.07,0,0,,,,,6.2,200,1021,0.2,11.4,535,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T11:00:00,12.7,12.7,5.1,59.84,0,0,,,,,9.8,243,1020.9,0.2,11.4,851,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T12:00:00,13.2,13.2,4.2,54.43,0,0,,,,,11.2,241,1020.2,0.2,11.4,828,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T13:00:00,13.7,13.7,3.7,50.87,0,0,,,,,9.4,223,1019.9,0.2,11.4,798,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T14:00:00,13.7,13.7,3.7,50.84,0,0,,,,,13.4,242,1019.2,0.1,11.4,818,2.9,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T15:00:00,13.2,13.2,4.6,55.91,0,0,,,,,10.8,237,1019.1,0.1,11.4,409,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T16:00:00,13.1,13.1,5.4,59.48,0,0,,,,,9,256,1019.1,0.1,11.4,339,1.2,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T17:00:00,11.2,11.2,6.4,72.23,0,0,,,,,12.6,267,1019.2,0,11.4,107,0.4,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T18:00:00,9.6,8.3,5.9,77.64,0,0,,,,,9,267,1019.3,0,10,16,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T19:00:00,8.6,5.9,5.1,78.59,0,0,,,,,16.9,274,1020,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T20:00:00,8.1,5.3,4.9,80.18,0,0,,,,,17.3,278,1020.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T21:00:00,7.7,6.3,4.2,78.49,0,0,,,,,7.9,252,1020.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T22:00:00,7.6,5,4.4,80.14,0,0,,,,,14.4,277,1020.2,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-02T23:00:00,7.6,5,4.4,80.13,0,0,,,,,14.4,279,1020.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T00:00:00,7.7,5.3,5.4,85.32,0,0,,,,,13,278,1019.6,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T01:00:00,7.7,5.7,5.7,87.09,0,0,,,,,10.8,272,1019.5,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T02:00:00,7.6,5.7,5.4,85.92,0,0,,,,,10.4,279,1019.4,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T03:00:00,7.2,5.3,5.1,86.46,0,0,,,,,9.7,270,1019.3,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T04:00:00,7.2,5.5,5.2,87.06,0,0,,,,,8.7,274,1019.1,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T05:00:00,7.2,4.5,5.6,89.5,0,0,,,,,14.8,280,1019.1,0.1,10,0.1,0,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T06:00:00,7.1,5.3,5.4,88.88,0,0,,,,,9.4,275,1019.2,0.1,10,9,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T07:00:00,7.2,6,5.7,90.14,0,0,,,,,6.9,219,1019.2,0.1,10,47,0.2,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T08:00:00,9.1,7.7,5.9,80.36,0,0,,,,,9,222,1019.4,0.3,10,222,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T09:00:00,8.7,7.2,5.9,82.55,0,0,,,,,9,243,1019.4,0.2,10,190,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T10:00:00,9.7,8.2,5.4,74.56,0,0,,,,,10.1,241,1019.2,0.3,10,396,1.4,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T11:00:00,9.6,7.8,5.9,77.65,0,0,,,,,12.2,270,1018.9,0.2,10,262,0.9,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T12:00:00,10.7,10.7,5.2,68.7,0,0,,,,,8.3,247,1018.2,0.3,10,516,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T13:00:00,12.2,12.2,2.4,51.16,0,0,,,,,10.1,233,1018,0.3,10,570,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T14:00:00,10.7,10.7,5.4,69.72,0,0,,,,,12.3,274,1017.9,0.3,10,395,1.4,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T15:00:00,9.7,8.1,6.4,79.82,0,0,,,,,10.8,297,1017.2,0.2,10,131,0.5,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T16:00:00,9.7,7.7,5.7,76.12,0,0,,,,,13.7,295,1017.8,0.2,10,110,0.4,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T17:00:00,9.1,6.5,5.9,80.31,0,0,,,,,17.6,291,1017.3,0.2,10,48,0.2,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T18:00:00,14,14,9,71.85,0,0,,,,,7.6,330,1017,50,10,6,0,0,,Partially cloudy,partly-cloudy-night,"C0641,40180099999,LLBG"
israel,2021-03-03T19:00:00,7.7,5.6,5.6,86.49,0,0,,,,,11.5,302,1018.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T20:00:00,7.2,4.1,5.4,88.3,0.1,100,rain,,,,18,275,1018.2,0.1,11.4,0,,0,,Rain,rain,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T21:00:00,7.1,4,5.4,88.9,0,0,,,,,17.2,277,1018.1,0.2,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T22:00:00,6.7,3.6,5.4,91.36,0,0,,,,,16.5,273,1018.1,0.2,11.4,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-03T23:00:00,6.6,4.4,4.7,87.63,0,0,,,,,10.8,266,1017.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-03-04T00:00:00,6.2,4,3.2,81.16,0,0,,,,,10.4,275,1017.2,0.2,8.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T01:00:00,6.2,3.6,3.4,82.28,0,0,,,,,12.6,268,1017.2,0.3,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T02:00:00,5.6,3.3,3.4,85.75,0.02,100,rain,,,,10.1,275,1017.1,0.2,10,0,,0,,Rain,rain,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T03:00:00,10,7.7,9,93.5,0,0,,,,,16.6,150,1017,50,10,0,,0,,Partially cloudy,partly-cloudy-night,"40180099999,LLBG"
israel,2021-03-04T04:00:00,4.7,1.2,2.2,83.85,0,0,,,,,16.2,270,1016.4,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T05:00:00,4.6,1.5,3.1,89.98,0,0,,,,,13.3,254,1016.6,0.2,10,0.1,0,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T06:00:00,4.1,0.8,2.6,89.92,0,0,,,,,13.7,256,1017.2,0.3,8.9,14,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T07:00:00,3.7,0.4,1.9,88.04,0,0,,,,,13.3,256,1017.5,0.3,9.4,78,0.3,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T08:00:00,5.1,1.6,2.7,84.51,1.9,100,rain,,,,16.9,259,1018.1,0.2,10,237,0.9,2,,Rain,rain,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T09:00:00,4.6,1.4,2.9,88.72,0,0,,,,,14,252,1018.2,0.3,10,198,0.7,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T10:00:00,6.1,3.3,3.7,84.58,0,0,,,,,13.7,257,1018.2,0.3,10,228,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T11:00:00,7.1,3.8,3.7,78.97,0,0,,,,,18.7,269,1018.2,0.3,10,437,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T12:00:00,7.2,4.2,3.4,76.75,0,0,,,,,17.3,272,1017.9,0.2,10,713,2.6,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T13:00:00,7.7,4.9,4.2,78.42,0,0,,,,,16.2,256,1017.2,0.3,10,305,1.1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T14:00:00,7.2,4,4.9,85.18,0.3,100,rain,,,,18.7,268,1017.2,0.3,10,237,0.9,2,,Rain,rain,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T15:00:00,7.7,4,5.2,84.04,0,0,,,,,24.4,272,1017.3,0.2,10,246,0.9,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T16:00:00,7.6,4.5,5.6,87.09,0,0,,,,,18.7,271,1018.1,0.2,10,88,0.3,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T17:00:00,7.2,3.7,5.6,89.45,0,0,,,,,20.9,285,1018.2,0.1,10,38,0.1,0,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T18:00:00,7.1,3.8,5.7,90.74,0,0,,,,,19,277,1019,0.2,10,9,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T19:00:00,7.2,4,6.1,92.64,0,0,,,,,18.7,282,1019.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T20:00:00,7.2,4.4,6.1,92.67,0,0,,,,,15.5,275,1019.5,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T21:00:00,7.7,5,6.4,91.44,0,0,,,,,15.1,289,1020.3,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T22:00:00,7.7,4.9,6.2,90.22,0,0,,,,,15.8,291,1020.5,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-04T23:00:00,7.7,5,6.4,91.48,0,0,,,,,15.1,284,1021.1,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T00:00:00,7.6,5.7,6.4,92.11,0,0,,,,,10.1,267,1021.2,0.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T01:00:00,7.6,4.8,6.1,90.22,0,0,,,,,16.2,277,1021.2,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T02:00:00,7.2,4.7,5.9,91.44,0,0,,,,,13.3,277,1021.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T03:00:00,7.2,4.8,5.7,90.21,0,0,,,,,12.6,280,1021.4,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T04:00:00,7.2,4.9,5.9,91.46,0,0,,,,,11.9,277,1021.6,0.1,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T05:00:00,7.6,5.7,6.4,92.12,0,0,,,,,10.1,280,1022.2,0.1,10,0.2,0,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T06:00:00,7.7,6.5,6.7,93.39,0,0,,,,,7.2,260,1022.5,0.2,10,9,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T07:00:00,7.7,5.8,6.9,94.68,0,0,,,,,10.4,273,1023.2,0.2,10,56,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T08:00:00,8.9,7.2,6.9,87.27,0,0,,,,,10.8,280,1023.5,0.1,10,284,1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T09:00:00,10.2,10.2,6.4,77.26,0,0,,,,,8.7,277,1024.2,0.1,10,330,1.2,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T10:00:00,10.6,10.6,6.2,74.16,0,0,,,,,13.7,288,1024.1,0.1,10,242,0.9,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T11:00:00,12.1,12.1,6.2,67.14,0,0,,,,,7.9,308,1024,0.2,10,583,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T12:00:00,12.7,12.7,4.9,59.02,0,0,,,,,10.8,288,1023.8,0.2,10,622,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T13:00:00,13.1,13.1,5.7,60.77,0,0,,,,,13.3,267,1023,0.1,10,487,1.8,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T14:00:00,14.2,14.2,5.7,56.57,0,0,,,,,11.2,301,1022.9,0.2,10,765,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T15:00:00,13.7,13.7,6.1,60.07,0,0,,,,,14.1,322,1022.8,0.1,11.4,624,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T16:00:00,13.2,13.2,5.9,61.22,0,0,,,,,10.4,266,1023.1,0.1,11.4,296,1.1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T17:00:00,12.2,12.2,5.7,64.45,0,0,,,,,7.6,329,1023.2,0.1,10,162,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T18:00:00,10.6,10.6,5.2,69.24,0,0,,,,,10.4,319,1023.8,0,10,24,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T19:00:00,9.7,8.7,5.9,77.18,0,0,,,,,7.9,310,1024.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T20:00:00,9.2,8.2,6.6,83.76,0,0,,,,,7.2,322,1024.9,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T21:00:00,8.7,8.7,5.7,81.45,0,0,,,,,4.7,333,1025.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-05T22:00:00,12,12,10,87.57,0,0,,,,,3.6,0.5,1025,0,10,0,,0,,Clear,clear-night,"40180099999,LLBG"
israel,2021-03-05T23:00:00,8.2,8.2,4.2,75.94,0,0,,,,,0.7,264,1025.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T00:00:00,8.2,8.2,4.2,75.94,0,0,,,,,1.8,156,1025.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T01:00:00,8.1,8.1,4.2,76.47,0,0,,,,,1.1,138,1025,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T02:00:00,7.7,7.7,4.2,78.57,0,0,,,,,0.4,124,1024.4,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T03:00:00,7.2,6.5,4.4,82.42,0,0,,,,,5,81,1024.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T04:00:00,7.2,7.2,4.6,83.58,0,0,,,,,3.2,88,1023.6,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T05:00:00,7.5,7.5,-1.3,53.41,0,0,,,,,4,55,1023.6,0,10,0.3,0,0,,Clear,clear-night,"40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T06:00:00,7.6,7.1,1.4,64.48,0,0,,,,,5,113,1023.6,0,10,8,0,0,,Clear,clear-night,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T07:00:00,10.1,10.1,-2.3,41.68,0,0,,,,,5.8,85,1024.2,0,10,89,0.3,1,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T08:00:00,12.6,12.6,-6.3,26.19,0,0,,,,,4.3,92,1024.1,0,11.4,290,1,3,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T09:00:00,14.1,14.1,-8.6,19.88,0,0,,,,,5,96,1024,0,12.8,474,1.7,5,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T10:00:00,15.7,15.7,-3.3,26.98,0,0,,,,,4.3,100,1023.7,0,11.4,703,2.5,7,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T11:00:00,17.6,17.6,-5.6,20.12,0,0,,,,,4,143,1022.8,0,12.8,846,3,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T12:00:00,17.2,17.2,-5.1,21.42,0,0,,,,,5,91,1021.8,0,11.4,889,3.2,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T13:00:00,17.7,17.7,-5.8,19.67,0,0,,,,,5.8,82,1021,0,12.8,863,3.1,9,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
israel,2021-03-06T14:00:00,18.2,18.2,-6.8,17.7,0,0,,,,,7.2,84,1020,0,11.4,764,2.8,8,,Clear,clear-day,"C0641,40183099999,40180099999,40190099999,LLBG,40179099999"
