name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
israel,2021-11-01T12:00:00,24.7,24.7,7.9,34.19,0,0,,0,0,,8.7,113,1011.9,67.8,9.6,493,1.8,5,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T13:00:00,25.1,25.1,7.9,33.42,0,0,,0,0,,8.3,119,1012,79.6,9.5,518,1.9,5,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T14:00:00,27.2,26.5,7.6,28.99,0,0,,0,0,,9,130,1012.4,79.6,9.5,480,1.7,5,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T15:00:00,26.1,26.1,12.9,44.03,0,0,,0,0,,8.3,292,1013,66.5,9.5,193,0.7,2,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T16:00:00,23.7,23.7,13.7,53.5,0,0,,0,0,,12.9,279,1013.2,59.2,9.6,102,0.4,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T17:00:00,22.1,22.1,13.7,58.94,0,0,,0,0,,11.5,281,1014.1,50,9.5,19,0.1,0,,Partially cloudy,partly-cloudy-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T18:00:00,21.1,21.1,13.6,62.25,0,0,,0,0,,9.4,281,1014.3,29.6,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T19:00:00,20.2,20.2,13.2,64.13,0,0,,0,0,,9.4,281,1015.2,7.4,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T20:00:00,19.6,19.6,13.1,66.13,0,0,,0,0,,13.7,281,1015.4,10.4,9.5,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T21:00:00,19.7,19.7,11.9,60.77,0,0,,0,0,,9,279,1015.3,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T22:00:00,19.7,19.7,11.7,59.97,0,0,,0,0,,10.4,279,1015.3,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-01T23:00:00,19.7,19.7,12.2,61.97,0,0,,0,0,,8.6,287,1015.4,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T00:00:00,19.6,19.6,8.9,50.11,0,0,,0,0,,9,288,1015.2,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T01:00:00,19.2,19.2,7.9,48.01,0,0,,0,0,,8.6,283,1015.3,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T02:00:00,19,19,7.7,47.66,0,0,,0,0,,11.1,278,1015.2,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T03:00:00,18.2,18.2,8.9,54.66,0,0,,0,0,,15.1,289,1015.2,18,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T04:00:00,17.6,17.6,13.4,76.38,0,0,,0,0,,15.1,291,1015.2,38.3,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T05:00:00,17.2,17.2,13.2,77.32,0,0,,0,0,,8.3,294,1015.2,58.3,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T06:00:00,16.7,16.7,14.6,87.9,0,0,,0,0,,14,289,1016,53.1,9.6,11,0,0,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T07:00:00,17.1,17.1,14.8,86.79,0,0,,0,0,,11.1,287,1016.2,38.3,9.6,79,0.3,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T08:00:00,18.2,18.2,15.1,82.04,0,0,,0,0,,9.7,290,1016.9,55.8,9.5,214,0.8,2,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T09:00:00,19.6,19.6,14.4,71.89,0,0,,0,0,,9.7,276,1017,48.1,9.6,319,1.1,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T10:00:00,19.7,19.7,13.7,68.28,0,0,,0,0,,5.8,295,1017,53.1,9.6,312,1.1,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T11:00:00,21.7,21.7,12.9,57.34,0,0,,0,0,,10.8,270,1016.8,58.5,9.6,439,1.6,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T12:00:00,20.7,20.7,13.7,64.19,0,0,,0,0,,14.1,291,1016.2,52.5,9.6,394,1.4,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T13:00:00,20.7,20.7,14.2,66.28,0,0,,0,0,,17.6,284,1016,50,9.6,422,1.5,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T14:00:00,20.6,20.6,14.2,66.67,0,0,,0,0,,13.7,289,1015.8,52.7,9.6,197,0.7,2,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T15:00:00,20.1,20.1,14.2,68.76,0,0,,0,0,,12.6,291,1016,30.1,9.6,277,1,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T16:00:00,19.2,19.2,13.9,71.3,0,0,,0,0,,10.1,310,1016.1,28.3,9.6,68,0.2,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T17:00:00,18.1,18.1,13.4,73.97,0,0,,0,0,,16.6,288,1016.1,32.6,9.6,16,0.1,0,,Partially cloudy,partly-cloudy-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T18:00:00,17.1,17.1,13.4,78.78,0,0,,0,0,,15.8,319,1017,30.1,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T19:00:00,16.2,16.2,13.4,83.4,0,0,,0,0,,13.6,317,1017.2,22.5,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T20:00:00,16.1,16.1,13.4,83.96,0,0,,0,0,,7.9,318,1017.3,21.6,9.7,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-02T21:00:00,21.4,21.4,15.5,69.18,0,0,,0,0,,6.5,300,1018,47.6,9.6,0,,0,,Partially cloudy,partly-cloudy-night,"40180099999,40270099999,LLBG"
israel,2021-11-02T22:00:00,15.7,15.7,12.6,81.76,0,0,,0,0,,12.6,318,1018,22.6,10,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-11-02T23:00:00,15.6,15.6,13.1,85.03,0,0,,0,0,,11.1,296,1018,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,LLBG,40179099999"
israel,2021-11-03T00:00:00,15.6,15.6,11.7,77.59,0,0,,0,0,,11.1,326,1017.9,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T01:00:00,15.6,15.6,11.7,77.59,0,0,,0,0,,9.3,341,1018,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T02:00:00,15.6,15.6,11.6,77.1,0,0,,0,0,,11.5,309,1017.8,30.9,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T03:00:00,15.1,15.1,12.1,82.26,0,0,,0,0,,3.2,60,1017.3,25.6,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T04:00:00,14.6,14.6,12.2,85.5,0,0,,0,0,,2.2,10,1017.3,20.5,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T05:00:00,14.7,14.7,12.7,87.76,0,0,,0,0,,5.7,20,1018.1,40.5,9.8,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T06:00:00,14.7,14.7,12.9,88.93,0,0,,0,0,,2.5,355,1018.1,40.5,9.6,8,0,0,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T07:00:00,15.2,15.2,13.2,87.81,0,0,,0,0,,7.5,325,1018.3,20.5,9.6,54,0.2,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T08:00:00,16.7,16.7,12.4,75.72,0,0,,0,0,,7.9,353,1019.1,28.1,9.6,203,0.7,2,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T09:00:00,18.2,18.2,12.2,67.97,0,0,,0,0,,11.5,351,1019.3,45.7,9.6,413,1.5,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T10:00:00,19.1,19.1,12.1,63.83,0,0,,0,0,,9.7,26,1019.2,45.7,9.8,608,2.2,6,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T11:00:00,20.2,20.2,11.6,57.69,0,0,,0,0,,7.2,360,1019.1,43.9,9.8,558,2,6,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T12:00:00,20.7,20.7,11.6,55.94,0,0,,0,0,,10.1,346,1018.3,45.7,9.8,330,1.2,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T13:00:00,21.2,21.2,11.4,53.55,0,0,,0,0,,8.3,333,1018.1,43.1,9.8,706,2.5,7,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T14:00:00,22.1,22.1,12.2,53.44,0,0,,0,0,,9.7,317,1018,41.4,9.8,447,1.6,4,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T15:00:00,20.6,20.6,12.4,59.33,0,0,,0,0,,10.8,300,1018,28.3,9.7,280,1,3,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T16:00:00,20.6,20.6,12.9,61.31,0,0,,0,0,,11.2,309,1018,28.3,9.6,117,0.4,1,,Partially cloudy,partly-cloudy-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T17:00:00,18.6,18.6,13.4,71.69,0,0,,0,0,,11.2,326,1018.2,21.4,10,24,0.1,0,,Partially cloudy,partly-cloudy-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T18:00:00,17.6,17.6,13.4,76.34,0,0,,0,0,,9.7,322,1019,15.2,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T19:00:00,16.7,16.7,13.6,81.85,0,0,,0,0,,14,345,1019.2,7.8,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T20:00:00,16.2,16.2,13.6,84.51,0,0,,0,0,,8.6,341,1019.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T21:00:00,16.6,16.6,13.2,80.29,0,0,,0,0,,9.7,323,1020,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T22:00:00,16.1,16.1,12.6,79.72,0,0,,0,0,,6.1,336,1020.1,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-03T23:00:00,15.7,15.7,12.2,79.68,0,0,,0,0,,9.3,326,1020,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T00:00:00,15.6,15.6,12.2,80.19,0,0,,0,0,,6.8,334,1020,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T01:00:00,15.2,15.2,12.2,82.25,0,0,,0,0,,12.2,347,1020,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T02:00:00,14.7,14.7,12.2,84.95,0,0,,0,0,,10.4,347,1019.3,0,9.7,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T03:00:00,15.1,15.1,10.9,76,0,0,,0,0,,5.8,11,1019,0,9.5,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG"
israel,2021-11-04T04:00:00,15.7,15.7,10.2,69.85,0,0,,0,0,,6.5,33,1019.2,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T05:00:00,15.6,15.6,10.7,72.67,0,0,,0,0,,2.9,19,1019.3,0,9.6,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T06:00:00,15.6,15.6,10.6,72.19,0,0,,0,0,,5.7,43,1019.3,0,9.4,7,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T07:00:00,16.7,16.7,10.7,67.76,0,0,,0,0,,7.2,85,1019.3,7.4,9.4,58,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T08:00:00,18.2,18.2,10.9,62.46,0,0,,0,0,,9,92,1020.1,10,9.5,226,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T09:00:00,20.1,20.1,10.4,53.64,0,0,,0,0,,10.8,123,1019.9,0,9.6,426,1.5,4,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T10:00:00,21.2,21.2,9.9,48.46,0,0,,0,0,,4.7,122,1019.3,0,10,581,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T11:00:00,22.9,22.9,9.2,41.7,0,0,,0,0,,3.7,120,1019,0,10,660,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T12:00:00,23.6,23.6,8.9,39.17,0,0,,0,0,,5.8,82,1018.1,0,9.8,673,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T13:00:00,23.6,23.6,8.7,38.68,0,0,,0,0,,8.3,71,1017.3,0,9.8,623,2.2,6,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T14:00:00,24.1,24.1,7.7,35.09,0,0,,0,0,,9.4,94,1017.2,0,9.8,514,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T15:00:00,24.1,24.1,7.2,33.91,0,0,,0,0,,7.6,61,1017,0,9.6,351,1.3,4,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T16:00:00,23.2,23.2,6.9,35.09,0,0,,0,0,,6.9,67,1017,0,9.6,153,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T17:00:00,21.7,21.7,10.4,48.64,0,0,,0,0,,4.7,18,1017.2,0,9.7,23,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T18:00:00,20.1,20.1,13.7,66.63,0,0,,0,0,,6.9,359,1017.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T19:00:00,19.1,19.1,13.7,70.9,0,0,,0,0,,7.6,358,1018,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T20:00:00,19.6,19.6,10.9,57.24,0,0,,0,0,,9.4,40,1018,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T21:00:00,19.6,19.6,9.4,51.81,0,0,,0,0,,7.9,41,1018,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T22:00:00,19.6,19.6,8.9,50.11,0,0,,0,0,,6.1,55,1018,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-04T23:00:00,19.5,19.5,8.7,49.45,0,0,,0,0,,6.1,54,1018,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T00:00:00,19.1,19.1,8.4,49.68,0,0,,0,0,,6.1,70,1017.2,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T01:00:00,19,19,8.2,49.32,0,0,,0,0,,7.9,74,1017.1,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T02:00:00,19.1,19.1,8.2,49.01,0,0,,0,0,,8.6,80,1017.1,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T03:00:00,18.6,18.6,8.2,50.56,0,0,,0,0,,7.5,81,1016.4,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T04:00:00,16.8,16.8,12.6,76.67,0,0,,0,0,,4.8,75.7,1017,0,9.8,0,,0,,Clear,clear-night,"40180099999,40270099999,LLBG"
israel,2021-11-05T05:00:00,18,18,8.2,52.49,0,0,,0,0,,7.9,73,1017.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T06:00:00,17.6,17.6,8.4,54.55,0,0,,0,0,,7.9,76,1017,0,10,9,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T07:00:00,19,19,8.4,49.97,0,0,,0,0,,6.5,72,1017,0,10,58,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T08:00:00,20.1,20.1,8.2,46.01,0,0,,0,0,,9.3,86,1017.3,0,10,226,0.8,2,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T09:00:00,21.1,21.1,7.9,42.66,0,0,,0,0,,11.5,89,1016.9,0,10,431,1.6,4,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T10:00:00,22.7,22.7,7.9,38.66,0,0,,0,0,,7.2,111,1016.2,0,10,581,2.1,6,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T11:00:00,23.7,23.7,7.4,35.15,0,0,,0,0,,6.1,108,1016.1,0,10,659,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T12:00:00,24.2,24.2,7.2,33.64,0,0,,0,0,,8.3,77,1015,0,10,675,2.4,7,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T13:00:00,25.1,25.1,7.2,31.87,0,0,,0,0,,6.9,97,1014.1,0,10,627,2.3,6,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T14:00:00,25.2,25.2,6.7,30.64,0,0,,0,0,,5.8,112,1014.2,0,10,516,1.9,5,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T15:00:00,25.2,25.2,6.1,29.42,0,0,,0,0,,6.9,72,1013.9,0,9.8,363,1.3,4,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T16:00:00,24.2,24.2,5.6,30.16,0,0,,0,0,,6.2,37,1014,0,9.8,173,0.6,2,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T17:00:00,23.1,23.1,5.7,32.47,0,0,,0,0,,4.7,53,1014.2,0,9.8,25,0.1,0,,Clear,clear-night,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T18:00:00,21.7,21.7,6.7,37.84,0,0,,0,0,,3.6,295,1014.2,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T19:00:00,21.2,21.2,7.7,41.77,0,0,,0,0,,5.8,357,1014.3,0,9.8,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T20:00:00,21.1,21.1,6.9,39.82,0,0,,0,0,,5.4,26,1014.6,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T21:00:00,20.7,20.7,6.4,39.45,0,0,,0,0,,7.2,40,1015,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T22:00:00,20.1,20.1,5.9,39.55,0,0,,0,0,,4.7,59,1015,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-05T23:00:00,20,20,5.7,39.02,0,0,,0,0,,6.8,75,1014.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T00:00:00,20.5,20.5,5.4,37.08,0,0,,0,0,,7.9,85,1014.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T01:00:00,20,20,5.4,38.23,0,0,,0,0,,7.5,94,1014.2,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T02:00:00,19,19,5.4,40.68,0,0,,0,0,,5.8,79,1014.3,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T03:00:00,19,19,5.1,39.8,0,0,,0,0,,7.5,90,1014,31,10,0,,0,,Partially cloudy,partly-cloudy-night,"40183099999,40180099999,40270099999,LLBG"
israel,2021-11-06T04:00:00,18.6,18.6,4.9,40.28,0,0,,0,0,,7.2,84,1014.1,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T05:00:00,18.1,18.1,4.6,40.7,0,0,,0,0,,7.2,75,1014.5,0,10,0,,0,,Clear,clear-night,"40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T06:00:00,18.1,18.1,3.9,38.77,0,0,,0,0,,6.5,89,1014.4,0,9.8,9,0,0,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
israel,2021-11-06T07:00:00,19.5,19.5,3.9,35.53,0,0,,0,0,,6.8,78,1015.1,0,9.8,62,0.2,1,,Clear,clear-day,"C0641,40183099999,40180099999,40270099999,LLBG,40179099999"
